LS,Price Level,Level,Section,Row,Seat,X,Y
1:108:FF:8,2,1,108,FF,8,1122.5,490
1:108:FF:9,2,1,108,FF,9,1115,490
1:108:FF:10,2,1,108,FF,10,1107.5,490
1:108:FF:11,2,1,108,FF,11,1100,490
1:108:FF:12,2,1,108,FF,12,1092.5,490
1:108:FF:13,2,1,108,FF,13,1085,490
1:108:FF:14,2,1,108,FF,14,1077.5,490
1:108:G:1,3,1,108,G,1,1175,360
1:108:G:2,3,1,108,G,2,1167.5,360
1:108:G:3,3,1,108,G,3,1160,360
1:108:G:4,3,1,108,G,4,1152.5,360
1:108:G:5,3,1,108,G,5,1145,360
1:108:G:6,3,1,108,G,6,1137.5,360
1:108:G:7,3,1,108,G,7,1130,360
1:108:G:8,3,1,108,G,8,1122.5,360
1:108:G:9,3,1,108,G,9,1115,360
1:108:G:10,3,1,108,G,10,1107.5,360
1:108:G:11,3,1,108,G,11,1100,360
1:108:G:12,3,1,108,G,12,1092.5,360
1:108:G:13,3,1,108,G,13,1085,360
1:108:G:14,3,1,108,G,14,1077.5,360
1:108:G:15,3,1,108,G,15,1070,360
1:108:GG:1,2,1,108,GG,1,1175,480
1:108:GG:2,2,1,108,GG,2,1167.5,480
1:108:GG:3,2,1,108,GG,3,1160,480
1:108:GG:4,2,1,108,GG,4,1152.5,480
1:108:GG:5,2,1,108,GG,5,1145,480
1:108:GG:6,2,1,108,GG,6,1137.5,480
1:108:GG:7,2,1,108,GG,7,1130,480
1:108:GG:8,2,1,108,GG,8,1122.5,480
1:108:GG:9,2,1,108,GG,9,1115,480
1:108:GG:10,2,1,108,GG,10,1107.5,480
1:108:GG:11,2,1,108,GG,11,1100,480
1:108:GG:12,2,1,108,GG,12,1092.5,480
1:108:GG:13,2,1,108,GG,13,1085,480
1:108:GG:14,2,1,108,GG,14,1077.5,480
1:108:H:1,3,1,108,H,1,1175,350
1:108:H:2,3,1,108,H,2,1167.5,350
1:108:H:3,3,1,108,H,3,1160,350
1:108:H:4,3,1,108,H,4,1152.5,350
1:108:H:5,3,1,108,H,5,1145,350
1:108:H:6,3,1,108,H,6,1137.5,350
1:108:H:7,3,1,108,H,7,1130,350
1:108:H:8,3,1,108,H,8,1122.5,350
1:108:H:9,3,1,108,H,9,1115,350
1:108:H:10,3,1,108,H,10,1107.5,350
1:108:H:11,3,1,108,H,11,1100,350
1:108:H:12,3,1,108,H,12,1092.5,350
1:108:H:13,3,1,108,H,13,1085,350
1:108:H:14,3,1,108,H,14,1077.5,350
1:108:H:15,3,1,108,H,15,1070,350
1:108:HH:1,2,1,108,HH,1,1175,470
1:108:HH:2,2,1,108,HH,2,1167.5,470
1:108:HH:3,2,1,108,HH,3,1160,470
1:108:HH:4,2,1,108,HH,4,1152.5,470
1:108:HH:5,2,1,108,HH,5,1145,470
1:108:HH:6,2,1,108,HH,6,1137.5,470
1:108:HH:7,2,1,108,HH,7,1130,470
1:108:HH:8,2,1,108,HH,8,1122.5,470
1:108:HH:9,2,1,108,HH,9,1115,470
1:108:HH:10,2,1,108,HH,10,1107.5,470
1:108:HH:11,2,1,108,HH,11,1100,470
1:108:HH:12,2,1,108,HH,12,1092.5,470
1:108:HH:13,2,1,108,HH,13,1085,470
1:108:HH:14,2,1,108,HH,14,1077.5,470
1:108:JJ:1,2,1,108,JJ,1,1175,460
1:108:JJ:2,2,1,108,JJ,2,1167.5,460
1:108:JJ:3,2,1,108,JJ,3,1160,460
1:108:JJ:4,2,1,108,JJ,4,1152.5,460
1:108:JJ:5,2,1,108,JJ,5,1145,460
1:108:JJ:6,2,1,108,JJ,6,1137.5,460
1:108:JJ:7,2,1,108,JJ,7,1130,460
1:108:JJ:8,2,1,108,JJ,8,1122.5,460
1:108:JJ:9,2,1,108,JJ,9,1115,460
1:108:JJ:10,2,1,108,JJ,10,1107.5,460
1:108:JJ:11,2,1,108,JJ,11,1100,460
1:108:JJ:12,2,1,108,JJ,12,1092.5,460
1:108:JJ:13,2,1,108,JJ,13,1085,460
1:108:JJ:14,2,1,108,JJ,14,1077.5,460
1:108:KK:1,2,1,108,KK,1,1175,450
1:108:KK:2,2,1,108,KK,2,1167.5,450
1:108:KK:3,2,1,108,KK,3,1160,450
1:108:KK:4,2,1,108,KK,4,1152.5,450
1:108:KK:5,2,1,108,KK,5,1145,450
1:108:KK:6,2,1,108,KK,6,1137.5,450
1:108:KK:7,2,1,108,KK,7,1130,450
1:108:KK:8,2,1,108,KK,8,1122.5,450
1:108:KK:9,2,1,108,KK,9,1115,450
1:108:KK:10,2,1,108,KK,10,1107.5,450
1:108:KK:11,2,1,108,KK,11,1100,450
1:108:KK:12,2,1,108,KK,12,1092.5,450
1:108:KK:13,2,1,108,KK,13,1085,450
1:108:KK:14,2,1,108,KK,14,1077.5,450
1:108:LL:1,2,1,108,LL,1,1175,440
1:108:LL:2,2,1,108,LL,2,1167.5,440
1:108:LL:3,2,1,108,LL,3,1160,440
1:108:LL:4,2,1,108,LL,4,1152.5,440
1:108:LL:5,2,1,108,LL,5,1145,440
1:108:LL:6,2,1,108,LL,6,1137.5,440
1:108:LL:7,2,1,108,LL,7,1130,440
1:108:LL:8,2,1,108,LL,8,1122.5,440
1:108:LL:9,2,1,108,LL,9,1115,440
1:108:LL:10,2,1,108,LL,10,1107.5,440
1:108:LL:11,2,1,108,LL,11,1100,440
1:108:LL:12,2,1,108,LL,12,1092.5,440
1:108:LL:13,2,1,108,LL,13,1085,440
1:108:LL:14,2,1,108,LL,14,1077.5,440
1:108:LL:15,2,1,108,LL,15,1070,440
1:109:A:1,5,1,109,A,1,1026,420
1:109:A:2,5,1,109,A,2,1018.5,420
1:109:A:3,5,1,109,A,3,1011,420
1:109:A:4,5,1,109,A,4,1003.5,420
1:109:A:5,5,1,109,A,5,996,420
1:109:A:6,5,1,109,A,6,988.5,420
1:109:A:7,5,1,109,A,7,981,420
1:109:A:8,5,1,109,A,8,973.5,420
1:109:A:9,5,1,109,A,9,966,420
1:109:A:10,5,1,109,A,10,958.5,420
1:109:A:11,5,1,109,A,11,951,420
1:109:A:12,5,1,109,A,12,943.5,420
1:109:A:13,5,1,109,A,13,936,420
1:109:A:14,5,1,109,A,14,928.5,420
1:109:A:15,5,1,109,A,15,921,420
1:109:B:1,5,1,109,B,1,1026,410
1:109:B:2,5,1,109,B,2,1018.5,410
1:109:B:3,5,1,109,B,3,1011,410
1:109:B:4,5,1,109,B,4,1003.5,410
1:109:B:5,5,1,109,B,5,996,410
1:109:B:6,5,1,109,B,6,988.5,410
1:109:B:7,5,1,109,B,7,981,410
1:109:B:8,5,1,109,B,8,973.5,410
1:109:B:9,5,1,109,B,9,966,410
1:109:B:10,5,1,109,B,10,958.5,410
1:109:B:11,5,1,109,B,11,951,410
1:109:B:12,5,1,109,B,12,943.5,410
1:109:B:13,5,1,109,B,13,936,410
1:109:B:14,5,1,109,B,14,928.5,410
1:109:B:15,5,1,109,B,15,921,410
1:109:BB:1,4,1,109,BB,1,1026,530
1:109:BB:2,4,1,109,BB,2,1018.5,530
1:109:BB:3,4,1,109,BB,3,1011,530
1:109:BB:4,4,1,109,BB,4,1003.5,530
1:109:BB:5,4,1,109,BB,5,996,530
1:109:BB:6,4,1,109,BB,6,988.5,530
1:109:BB:7,4,1,109,BB,7,981,530
1:109:BB:8,4,1,109,BB,8,973.5,530
1:109:BB:9,4,1,109,BB,9,966,530
1:109:BB:10,4,1,109,BB,10,958.5,530
1:109:BB:11,4,1,109,BB,11,951,530
1:109:BB:12,4,1,109,BB,12,943.5,530
1:109:BB:13,4,1,109,BB,13,936,530
1:109:BB:14,4,1,109,BB,14,928.5,530
1:109:BB:15,4,1,109,BB,15,921,530
1:109:BB:16,4,1,109,BB,16,913.5,530
1:109:C:1,5,1,109,C,1,1026,400
1:109:C:2,5,1,109,C,2,1018.5,400
1:109:C:3,5,1,109,C,3,1011,400
1:109:C:4,5,1,109,C,4,1003.5,400
1:109:C:5,5,1,109,C,5,996,400
1:109:C:6,5,1,109,C,6,988.5,400
1:109:C:7,5,1,109,C,7,981,400
1:109:C:8,5,1,109,C,8,973.5,400
1:109:C:9,5,1,109,C,9,966,400
1:109:C:10,5,1,109,C,10,958.5,400
1:109:C:11,5,1,109,C,11,951,400
1:109:C:12,5,1,109,C,12,943.5,400
1:109:C:13,5,1,109,C,13,936,400
1:109:C:14,5,1,109,C,14,928.5,400
1:109:C:15,5,1,109,C,15,921,400
1:109:CC:1,4,1,109,CC,1,1026,520
1:109:CC:2,4,1,109,CC,2,1018.5,520
1:109:CC:3,4,1,109,CC,3,1011,520
1:109:CC:4,4,1,109,CC,4,1003.5,520
1:109:CC:5,4,1,109,CC,5,996,520
1:109:CC:6,4,1,109,CC,6,988.5,520
1:109:CC:7,4,1,109,CC,7,981,520
1:109:CC:8,4,1,109,CC,8,973.5,520
1:109:CC:9,4,1,109,CC,9,966,520
1:109:CC:10,4,1,109,CC,10,958.5,520
1:109:CC:11,4,1,109,CC,11,951,520
1:109:CC:12,4,1,109,CC,12,943.5,520
1:109:CC:13,4,1,109,CC,13,936,520
1:109:CC:14,4,1,109,CC,14,928.5,520
1:109:CC:15,4,1,109,CC,15,921,520
1:109:CC:16,4,1,109,CC,16,913.5,520
1:109:D:1,5,1,109,D,1,1026,390
1:109:D:2,5,1,109,D,2,1018.5,390
1:109:D:3,5,1,109,D,3,1011,390
1:109:D:4,5,1,109,D,4,1003.5,390
1:109:D:5,5,1,109,D,5,996,390
1:109:D:6,5,1,109,D,6,988.5,390
1:109:D:7,5,1,109,D,7,981,390
1:109:D:8,5,1,109,D,8,973.5,390
1:109:D:9,5,1,109,D,9,966,390
1:109:D:10,5,1,109,D,10,958.5,390
1:109:D:11,5,1,109,D,11,951,390
1:109:D:12,5,1,109,D,12,943.5,390
1:109:D:13,5,1,109,D,13,936,390
1:109:D:14,5,1,109,D,14,928.5,390
1:109:D:15,5,1,109,D,15,921,390
1:109:DD:1,4,1,109,DD,1,1026,510
1:109:DD:2,4,1,109,DD,2,1018.5,510
1:109:DD:3,4,1,109,DD,3,1011,510
1:109:DD:4,4,1,109,DD,4,1003.5,510
1:109:DD:5,4,1,109,DD,5,996,510
1:109:DD:6,4,1,109,DD,6,988.5,510
1:109:DD:7,4,1,109,DD,7,981,510
1:109:DD:8,4,1,109,DD,8,973.5,510
1:109:DD:9,4,1,109,DD,9,966,510
1:109:DD:10,4,1,109,DD,10,958.5,510
1:109:DD:11,4,1,109,DD,11,951,510
1:109:DD:12,4,1,109,DD,12,943.5,510
1:109:DD:13,4,1,109,DD,13,936,510
1:109:DD:14,4,1,109,DD,14,928.5,510
1:109:E:1,5,1,109,E,1,1026,380
1:109:E:2,5,1,109,E,2,1018.5,380
1:109:E:3,5,1,109,E,3,1011,380
1:109:E:4,5,1,109,E,4,1003.5,380
1:109:E:5,5,1,109,E,5,996,380
1:109:E:6,5,1,109,E,6,988.5,380
1:109:E:7,5,1,109,E,7,981,380
1:109:E:8,5,1,109,E,8,973.5,380
1:109:E:9,5,1,109,E,9,966,380
1:109:E:10,5,1,109,E,10,958.5,380
1:109:E:11,5,1,109,E,11,951,380
1:109:E:12,5,1,109,E,12,943.5,380
1:109:E:13,5,1,109,E,13,936,380
1:109:E:14,5,1,109,E,14,928.5,380
1:109:E:15,5,1,109,E,15,921,380
1:109:EE:1,4,1,109,EE,1,1026,500
1:109:EE:2,4,1,109,EE,2,1018.5,500
1:109:EE:3,4,1,109,EE,3,1011,500
1:109:EE:4,4,1,109,EE,4,1003.5,500
1:109:EE:5,4,1,109,EE,5,996,500
1:109:EE:6,4,1,109,EE,6,988.5,500
1:109:EE:7,4,1,109,EE,7,981,500
1:109:EE:8,4,1,109,EE,8,973.5,500
1:109:EE:9,4,1,109,EE,9,966,500
1:109:EE:10,4,1,109,EE,10,958.5,500
1:109:EE:11,4,1,109,EE,11,951,500
1:109:EE:12,4,1,109,EE,12,943.5,500
1:109:EE:13,4,1,109,EE,13,936,500
1:109:EE:14,4,1,109,EE,14,928.5,500
1:109:F:1,5,1,109,F,1,1026,370
1:109:F:2,5,1,109,F,2,1018.5,370
1:109:F:3,5,1,109,F,3,1011,370
1:109:F:4,5,1,109,F,4,1003.5,370
1:109:F:5,5,1,109,F,5,996,370
1:109:F:6,5,1,109,F,6,988.5,370
1:109:F:7,5,1,109,F,7,981,370
1:109:F:8,5,1,109,F,8,973.5,370
1:109:F:9,5,1,109,F,9,966,370
1:109:F:10,5,1,109,F,10,958.5,370
1:109:F:11,5,1,109,F,11,951,370
1:109:F:12,5,1,109,F,12,943.5,370
1:109:F:13,5,1,109,F,13,936,370
1:109:F:14,5,1,109,F,14,928.5,370
1:109:F:15,5,1,109,F,15,921,370
1:109:FF:1,4,1,109,FF,1,1026,490
1:109:FF:2,4,1,109,FF,2,1018.5,490
1:109:FF:3,4,1,109,FF,3,1011,490
1:109:FF:4,4,1,109,FF,4,1003.5,490
1:109:FF:5,4,1,109,FF,5,996,490
1:109:FF:6,4,1,109,FF,6,988.5,490
1:109:FF:7,4,1,109,FF,7,981,490
1:109:FF:8,4,1,109,FF,8,973.5,490
1:109:FF:9,4,1,109,FF,9,966,490
1:109:FF:10,4,1,109,FF,10,958.5,490
1:109:FF:11,4,1,109,FF,11,951,490
1:109:FF:12,4,1,109,FF,12,943.5,490
1:109:FF:13,4,1,109,FF,13,936,490
1:109:FF:14,4,1,109,FF,14,928.5,490
1:109:G:1,5,1,109,G,1,1026,360
1:109:G:2,5,1,109,G,2,1018.5,360
1:109:G:3,5,1,109,G,3,1011,360
1:109:G:4,5,1,109,G,4,1003.5,360
1:109:G:5,5,1,109,G,5,996,360
1:109:G:6,5,1,109,G,6,988.5,360
1:109:G:7,5,1,109,G,7,981,360
1:109:G:8,5,1,109,G,8,973.5,360
1:109:G:9,5,1,109,G,9,966,360
1:109:G:10,5,1,109,G,10,958.5,360
1:109:G:11,5,1,109,G,11,951,360
1:109:G:12,5,1,109,G,12,943.5,360
1:109:G:13,5,1,109,G,13,936,360
1:109:G:14,5,1,109,G,14,928.5,360
1:109:G:15,5,1,109,G,15,921,360
1:109:GG:1,4,1,109,GG,1,1026,480
1:109:GG:2,4,1,109,GG,2,1018.5,480
1:109:GG:3,4,1,109,GG,3,1011,480
1:109:GG:4,4,1,109,GG,4,1003.5,480
1:109:GG:5,4,1,109,GG,5,996,480
1:109:GG:6,4,1,109,GG,6,988.5,480
1:109:GG:7,4,1,109,GG,7,981,480
1:109:GG:8,4,1,109,GG,8,973.5,480
1:109:GG:9,4,1,109,GG,9,966,480
1:109:GG:10,4,1,109,GG,10,958.5,480
1:109:GG:11,4,1,109,GG,11,951,480
1:109:GG:12,4,1,109,GG,12,943.5,480
1:109:GG:13,4,1,109,GG,13,936,480
1:109:GG:14,4,1,109,GG,14,928.5,480
1:109:H:1,5,1,109,H,1,1026,350
1:109:H:2,5,1,109,H,2,1018.5,350
1:109:H:3,5,1,109,H,3,1011,350
1:109:H:4,5,1,109,H,4,1003.5,350
1:109:H:5,5,1,109,H,5,996,350
1:109:H:6,5,1,109,H,6,988.5,350
1:109:H:7,5,1,109,H,7,981,350
1:109:H:8,5,1,109,H,8,973.5,350
1:109:H:9,5,1,109,H,9,966,350
1:109:H:10,5,1,109,H,10,958.5,350
1:109:H:11,5,1,109,H,11,951,350
1:109:H:12,5,1,109,H,12,943.5,350
1:109:H:13,5,1,109,H,13,936,350
1:109:H:14,5,1,109,H,14,928.5,350
1:109:H:15,5,1,109,H,15,921,350
1:109:HH:1,4,1,109,HH,1,1026,470
1:109:HH:2,4,1,109,HH,2,1018.5,470
1:109:HH:3,4,1,109,HH,3,1011,470
1:109:HH:4,4,1,109,HH,4,1003.5,470
1:109:HH:5,4,1,109,HH,5,996,470
1:109:HH:6,4,1,109,HH,6,988.5,470
1:109:HH:7,4,1,109,HH,7,981,470
1:109:HH:8,4,1,109,HH,8,973.5,470
1:109:HH:9,4,1,109,HH,9,966,470
1:109:HH:10,4,1,109,HH,10,958.5,470
1:109:HH:11,4,1,109,HH,11,951,470
1:109:HH:12,4,1,109,HH,12,943.5,470
1:109:HH:13,4,1,109,HH,13,936,470
1:109:HH:14,4,1,109,HH,14,928.5,470
1:109:J:1,5,1,109,J,1,1026,340
1:109:J:2,5,1,109,J,2,1018.5,340
1:109:J:3,5,1,109,J,3,1011,340
1:109:J:4,5,1,109,J,4,1003.5,340
1:109:J:5,5,1,109,J,5,996,340
1:109:J:6,5,1,109,J,6,988.5,340
1:109:J:7,5,1,109,J,7,981,340
1:109:J:8,5,1,109,J,8,973.5,340
1:109:J:9,5,1,109,J,9,966,340
1:109:J:10,5,1,109,J,10,958.5,340
1:109:J:11,5,1,109,J,11,951,340
1:109:J:12,5,1,109,J,12,943.5,340
1:109:J:13,5,1,109,J,13,936,340
1:109:J:14,5,1,109,J,14,928.5,340
1:109:JJ:1,4,1,109,JJ,1,1026,460
1:109:JJ:2,4,1,109,JJ,2,1018.5,460
1:109:JJ:3,4,1,109,JJ,3,1011,460
1:109:JJ:4,4,1,109,JJ,4,1003.5,460
1:109:JJ:5,4,1,109,JJ,5,996,460
1:109:JJ:6,4,1,109,JJ,6,988.5,460
1:109:JJ:7,4,1,109,JJ,7,981,460
1:109:JJ:8,4,1,109,JJ,8,973.5,460
1:109:JJ:9,4,1,109,JJ,9,966,460
1:109:JJ:10,4,1,109,JJ,10,958.5,460
1:109:JJ:11,4,1,109,JJ,11,951,460
1:109:JJ:12,4,1,109,JJ,12,943.5,460
1:109:JJ:13,4,1,109,JJ,13,936,460
1:109:JJ:14,4,1,109,JJ,14,928.5,460
1:109:K:1,5,1,109,K,1,1026,330
1:109:K:2,5,1,109,K,2,1018.5,330
1:109:K:3,5,1,109,K,3,1011,330
1:109:K:4,5,1,109,K,4,1003.5,330
1:109:K:5,5,1,109,K,5,996,330
1:109:K:6,5,1,109,K,6,988.5,330
1:109:K:7,5,1,109,K,7,981,330
1:109:K:8,5,1,109,K,8,973.5,330
1:109:K:9,5,1,109,K,9,966,330
1:109:K:10,5,1,109,K,10,958.5,330
1:109:K:11,5,1,109,K,11,951,330
1:109:K:12,5,1,109,K,12,943.5,330
1:109:K:13,5,1,109,K,13,936,330
1:109:KK:1,4,1,109,KK,1,1026,450
1:109:KK:2,4,1,109,KK,2,1018.5,450
1:109:KK:3,4,1,109,KK,3,1011,450
1:109:KK:4,4,1,109,KK,4,1003.5,450
1:109:KK:5,4,1,109,KK,5,996,450
1:109:KK:6,4,1,109,KK,6,988.5,450
1:109:KK:7,4,1,109,KK,7,981,450
1:109:KK:8,4,1,109,KK,8,973.5,450
1:109:KK:9,4,1,109,KK,9,966,450
1:109:KK:10,4,1,109,KK,10,958.5,450
1:109:KK:11,4,1,109,KK,11,951,450
1:109:KK:12,4,1,109,KK,12,943.5,450
1:109:KK:13,4,1,109,KK,13,936,450
1:109:KK:14,4,1,109,KK,14,928.5,450
1:109:LL:1,4,1,109,LL,1,1026,440
1:109:LL:2,4,1,109,LL,2,1018.5,440
1:109:LL:3,4,1,109,LL,3,1011,440
1:109:LL:4,4,1,109,LL,4,1003.5,440
1:109:LL:5,4,1,109,LL,5,996,440
1:109:LL:6,4,1,109,LL,6,988.5,440
1:109:LL:7,4,1,109,LL,7,981,440
1:109:LL:8,4,1,109,LL,8,973.5,440
1:109:LL:9,4,1,109,LL,9,966,440
1:109:LL:10,4,1,109,LL,10,958.5,440
1:109:LL:11,4,1,109,LL,11,951,440
1:109:LL:12,4,1,109,LL,12,943.5,440
1:109:LL:13,4,1,109,LL,13,936,440
1:109:LL:14,4,1,109,LL,14,928.5,440
1:109:LL:15,4,1,109,LL,15,921,440
1:110:A:1,7,1,110,A,1,870,420
1:110:A:2,7,1,110,A,2,862.5,420
1:110:A:3,7,1,110,A,3,855,420
1:110:A:4,7,1,110,A,4,847.5,420
1:110:A:5,7,1,110,A,5,840,420
1:110:A:6,7,1,110,A,6,832.5,420
1:110:A:7,7,1,110,A,7,825,420
1:110:A:8,7,1,110,A,8,817.5,420
1:110:A:9,7,1,110,A,9,810,420
1:110:A:10,7,1,110,A,10,802.5,420
1:110:A:11,7,1,110,A,11,795,420
1:110:A:12,7,1,110,A,12,787.5,420
1:110:A:13,7,1,110,A,13,780,420
1:110:A:14,7,1,110,A,14,772.5,420
1:110:A:15,7,1,110,A,15,765,420
1:110:A:16,7,1,110,A,16,757.5,420
1:110:AA:1,6,1,110,AA,1,870,540
1:110:AA:2,6,1,110,AA,2,862.5,540
1:110:AA:3,6,1,110,AA,3,855,540
1:110:AA:4,6,1,110,AA,4,847.5,540
1:110:AA:5,6,1,110,AA,5,840,540
1:110:AA:6,6,1,110,AA,6,832.5,540
1:110:AA:7,6,1,110,AA,7,825,540
1:110:AA:8,6,1,110,AA,8,817.5,540
1:110:AA:9,6,1,110,AA,9,810,540
1:110:AA:10,6,1,110,AA,10,802.5,540
1:110:AA:11,6,1,110,AA,11,795,540
1:110:AA:12,6,1,110,AA,12,787.5,540
1:110:AA:13,6,1,110,AA,13,780,540
1:110:AA:14,6,1,110,AA,14,772.5,540
1:110:B:1,7,1,110,B,1,870,410
1:110:B:2,7,1,110,B,2,862.5,410
1:110:B:3,7,1,110,B,3,855,410
1:110:B:4,7,1,110,B,4,847.5,410
1:110:B:5,7,1,110,B,5,840,410
1:110:B:6,7,1,110,B,6,832.5,410
1:110:B:7,7,1,110,B,7,825,410
1:110:B:8,7,1,110,B,8,817.5,410
1:110:B:9,7,1,110,B,9,810,410
1:110:B:10,7,1,110,B,10,802.5,410
1:110:B:11,7,1,110,B,11,795,410
1:110:B:12,7,1,110,B,12,787.5,410
1:110:B:13,7,1,110,B,13,780,410
1:110:B:14,7,1,110,B,14,772.5,410
1:110:B:15,7,1,110,B,15,765,410
1:110:B:16,7,1,110,B,16,757.5,410
1:110:BB:1,6,1,110,BB,1,870,530
1:110:BB:2,6,1,110,BB,2,862.5,530
1:110:BB:3,6,1,110,BB,3,855,530
1:110:BB:4,6,1,110,BB,4,847.5,530
1:110:BB:5,6,1,110,BB,5,840,530
1:110:BB:6,6,1,110,BB,6,832.5,530
1:110:BB:7,6,1,110,BB,7,825,530
1:110:BB:8,6,1,110,BB,8,817.5,530
1:110:BB:9,6,1,110,BB,9,810,530
1:110:BB:10,6,1,110,BB,10,802.5,530
1:110:BB:11,6,1,110,BB,11,795,530
1:110:BB:12,6,1,110,BB,12,787.5,530
1:110:BB:13,6,1,110,BB,13,780,530
1:110:BB:14,6,1,110,BB,14,772.5,530
1:110:BB:15,6,1,110,BB,15,765,530
1:110:BB:16,6,1,110,BB,16,757.5,530
1:110:BB:17,6,1,110,BB,17,750,530
1:110:BB:18,6,1,110,BB,18,742.5,530
1:110:BB:19,6,1,110,BB,19,735,530
1:110:BB:20,6,1,110,BB,20,727.5,530
1:110:BB:21,6,1,110,BB,21,720,530
1:110:BB:22,6,1,110,BB,22,712.5,530
1:110:BB:23,6,1,110,BB,23,705,530
1:110:BB:24,6,1,110,BB,24,697.5,530
1:110:C:1,7,1,110,C,1,870,400
1:110:C:2,7,1,110,C,2,862.5,400
1:110:C:3,7,1,110,C,3,855,400
1:110:C:4,7,1,110,C,4,847.5,400
1:110:C:5,7,1,110,C,5,840,400
1:110:C:6,7,1,110,C,6,832.5,400
1:110:C:7,7,1,110,C,7,825,400
1:110:C:8,7,1,110,C,8,817.5,400
1:110:C:9,7,1,110,C,9,810,400
1:110:C:10,7,1,110,C,10,802.5,400
1:110:C:11,7,1,110,C,11,795,400
1:110:C:12,7,1,110,C,12,787.5,400
1:110:C:13,7,1,110,C,13,780,400
1:110:C:14,7,1,110,C,14,772.5,400
1:110:C:15,7,1,110,C,15,765,400
1:110:C:16,7,1,110,C,16,757.5,400
1:110:C:17,7,1,110,C,17,750,400
1:110:CC:1,6,1,110,CC,1,870,520
1:110:CC:2,6,1,110,CC,2,862.5,520
1:110:CC:3,6,1,110,CC,3,855,520
1:110:CC:4,6,1,110,CC,4,847.5,520
1:110:CC:5,6,1,110,CC,5,840,520
1:110:CC:6,6,1,110,CC,6,832.5,520
1:110:CC:7,6,1,110,CC,7,825,520
1:110:CC:8,6,1,110,CC,8,817.5,520
1:110:CC:9,6,1,110,CC,9,810,520
1:110:CC:10,6,1,110,CC,10,802.5,520
1:110:CC:11,6,1,110,CC,11,795,520
1:110:CC:12,6,1,110,CC,12,787.5,520
1:110:CC:13,6,1,110,CC,13,780,520
1:110:CC:14,6,1,110,CC,14,772.5,520
1:110:CC:15,6,1,110,CC,15,765,520
1:110:CC:16,6,1,110,CC,16,757.5,520
1:110:CC:17,6,1,110,CC,17,750,520
1:110:CC:18,6,1,110,CC,18,742.5,520
1:110:CC:19,6,1,110,CC,19,735,520
1:110:CC:20,6,1,110,CC,20,727.5,520
1:110:CC:21,6,1,110,CC,21,720,520
1:110:CC:22,6,1,110,CC,22,712.5,520
1:110:CC:23,6,1,110,CC,23,705,520
1:110:CC:24,6,1,110,CC,24,697.5,520
1:110:D:1,7,1,110,D,1,870,390
1:110:D:2,7,1,110,D,2,862.5,390
1:110:D:3,7,1,110,D,3,855,390
1:110:D:4,7,1,110,D,4,847.5,390
1:110:D:5,7,1,110,D,5,840,390
1:110:D:6,7,1,110,D,6,832.5,390
1:110:D:7,7,1,110,D,7,825,390
1:110:D:8,7,1,110,D,8,817.5,390
1:110:D:9,7,1,110,D,9,810,390
1:110:D:10,7,1,110,D,10,802.5,390
1:110:D:11,7,1,110,D,11,795,390
1:110:D:12,7,1,110,D,12,787.5,390
1:110:D:13,7,1,110,D,13,780,390
1:110:D:14,7,1,110,D,14,772.5,390
1:110:D:15,7,1,110,D,15,765,390
1:110:D:16,7,1,110,D,16,757.5,390
1:110:D:17,7,1,110,D,17,750,390
1:110:DD:1,6,1,110,DD,1,870,510
1:110:DD:2,6,1,110,DD,2,862.5,510
1:110:DD:3,6,1,110,DD,3,855,510
1:110:DD:4,6,1,110,DD,4,847.5,510
1:110:DD:5,6,1,110,DD,5,840,510
1:110:DD:6,6,1,110,DD,6,832.5,510
1:110:DD:7,6,1,110,DD,7,825,510
1:110:DD:8,6,1,110,DD,8,817.5,510
1:110:DD:9,6,1,110,DD,9,810,510
1:110:DD:10,6,1,110,DD,10,802.5,510
1:110:DD:11,6,1,110,DD,11,795,510
1:110:DD:12,6,1,110,DD,12,787.5,510
1:110:DD:13,6,1,110,DD,13,780,510
1:110:DD:14,6,1,110,DD,14,772.5,510
1:110:E:1,7,1,110,E,1,870,380
1:110:E:2,7,1,110,E,2,862.5,380
1:110:E:3,7,1,110,E,3,855,380
1:110:E:4,7,1,110,E,4,847.5,380
1:110:E:5,7,1,110,E,5,840,380
1:110:E:6,7,1,110,E,6,832.5,380
1:110:E:7,7,1,110,E,7,825,380
1:110:E:8,7,1,110,E,8,817.5,380
1:110:E:9,7,1,110,E,9,810,380
1:110:E:10,7,1,110,E,10,802.5,380
1:110:E:11,7,1,110,E,11,795,380
1:110:E:12,7,1,110,E,12,787.5,380
1:110:E:13,7,1,110,E,13,780,380
1:110:E:14,7,1,110,E,14,772.5,380
1:110:E:15,7,1,110,E,15,765,380
1:110:E:16,7,1,110,E,16,757.5,380
1:110:E:17,7,1,110,E,17,750,380
1:110:EE:1,6,1,110,EE,1,870,500
1:110:EE:2,6,1,110,EE,2,862.5,500
1:110:EE:3,6,1,110,EE,3,855,500
1:110:EE:4,6,1,110,EE,4,847.5,500
1:110:EE:5,6,1,110,EE,5,840,500
1:110:EE:6,6,1,110,EE,6,832.5,500
1:110:EE:7,6,1,110,EE,7,825,500
1:110:EE:8,6,1,110,EE,8,817.5,500
1:110:EE:9,6,1,110,EE,9,810,500
1:110:EE:10,6,1,110,EE,10,802.5,500
1:110:EE:11,6,1,110,EE,11,795,500
